frame,wjh_overload_count,yolov8n_overload_count,matched_target_count,final_overload,final_target_ids,helmet_statuses,roi
672,0,0,2,0,,W006|Y023:HELMETED W005|Y021:HELMETED,143 399 984 695
673,0,0,1,0,,W005|Y021:HELMETED,143 399 984 695
674,0,0,1,0,,W005|Y021:HELMETED,143 399 984 695
675,0,0,1,0,,W005|Y021:HELMETED,143 399 984 695
676,0,0,2,0,,W006|Y023:NO_HELMET W005|Y021:HELMETED,143 399 984 695
677,0,1,1,0,,W006|Y023:NO_HELMET,143 399 984 695
678,0,1,2,0,,W006|Y023:NO_HELMET W005|Y021:HELMETED,143 399 984 695
679,1,1,1,1,W006|Y023,W006|Y023:NO_HELMET,143 399 984 695
680,1,1,1,1,W006|Y023,W006|Y023:NO_HELMET,143 399 984 695
681,1,1,1,1,W006|Y023,W006|Y023:NO_HELMET,143 399 984 695
682,1,1,2,1,W006|Y023,W006|Y023:NO_HELMET W005|Y021:HELMETED,143 399 984 695
683,1,0,2,0,,W006|Y023:NO_HELMET W005|Y021:NO_HELMET,143 399 984 695
684,1,0,0,0,,,143 399 984 695
685,1,0,0,0,,,143 399 984 695
686,1,1,1,1,W006|Y023,W006|Y023:NO_HELMET,143 399 984 695
687,0,1,2,0,,W006|Y023:NO_HELMET W005|Y021:NO_HELMET,143 399 984 695
688,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
689,0,1,1,0,,W006|Y023:NO_HELMET,143 399 984 695
690,1,0,2,0,,W006|Y023:NO_HELMET W005|Y021:NO_HELMET,143 399 984 695
691,0,0,2,0,,W006|Y023:NO_HELMET W005|Y021:NO_HELMET,143 399 984 695
692,0,0,2,0,,W006|Y023:NO_HELMET W005|Y021:NO_HELMET,143 399 984 695
693,0,0,2,0,,W006|Y023:NO_HELMET W005|Y021:NO_HELMET,143 399 984 695
694,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
695,0,0,2,0,,W006|Y023:NO_HELMET W005|Y021:NO_HELMET,143 399 984 695
696,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
697,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
698,0,0,2,0,,W006|Y023:NO_HELMET W005|Y021:NO_HELMET,143 399 984 695
699,0,0,0,0,,,143 399 984 695
700,0,0,1,0,,W005|Y021:NO_HELMET,143 399 984 695
701,0,0,1,0,,W005|Y021:NO_HELMET,143 399 984 695
702,0,0,2,0,,W006|Y023:NO_HELMET W005|Y021:NO_HELMET,143 399 984 695
703,0,0,1,0,,W005|Y021:NO_HELMET,143 399 984 695
704,0,0,2,0,,W006|Y023:NO_HELMET W005|Y021:NO_HELMET,143 399 984 695
705,0,0,1,0,,W005|Y021:NO_HELMET,143 399 984 695
706,0,0,2,0,,W006|Y023:NO_HELMET W005|Y021:NO_HELMET,143 399 984 695
707,0,0,0,0,,,143 399 984 695
708,0,0,0,0,,,143 399 984 695
709,0,0,0,0,,,143 399 984 695
710,0,0,1,0,,W005|Y021:NO_HELMET,143 399 984 695
711,0,0,0,0,,,143 399 984 695
712,0,0,0,0,,,143 399 984 695
713,0,0,0,0,,,143 399 984 695
714,0,0,0,0,,,143 399 984 695
715,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
716,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
717,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
718,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
719,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
720,0,0,1,0,,W006|Y023:HELMETED,143 399 984 695
721,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
722,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
723,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
724,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
725,0,0,1,0,,W006|Y023:HELMETED,143 399 984 695
726,0,0,1,0,,W006|Y023:HELMETED,143 399 984 695
727,0,0,1,0,,W006|Y023:HELMETED,143 399 984 695
728,0,0,1,0,,W006|Y023:HELMETED,143 399 984 695
729,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
730,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
731,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
732,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
733,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
734,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
735,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
736,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
737,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
738,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
739,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
740,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
741,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
742,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
743,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
744,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
745,0,0,1,0,,W006|Y023:HELMETED,143 399 984 695
746,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
747,0,0,1,0,,W006|Y023:HELMETED,143 399 984 695
748,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
749,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
750,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
751,0,0,1,0,,W006|Y023:NO_HELMET,143 399 984 695
752,0,0,0,0,,,143 399 984 695
753,0,0,0,0,,,143 399 984 695
754,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
755,0,0,0,0,,,143 399 984 695
756,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
757,0,1,0,0,,,143 399 984 695
758,0,1,1,0,,W008|Y031:NO_HELMET,143 399 984 695
759,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
760,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
761,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
762,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
763,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
764,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
765,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
766,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
767,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
768,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
769,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
770,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
771,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
772,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
773,0,1,1,0,,W008|Y031:NO_HELMET,143 399 984 695
774,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
775,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
776,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
777,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
778,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
779,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
780,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
781,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
782,0,1,1,0,,W008|Y031:NO_HELMET,143 399 984 695
783,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
784,0,0,0,0,,,143 399 984 695
785,0,0,0,0,,,143 399 984 695
786,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
787,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
788,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
789,0,0,1,0,,W008|Y031:NO_HELMET,143 399 984 695
790,0,0,0,0,,,143 399 984 695
791,0,0,0,0,,,143 399 984 695
792,0,0,0,0,,,143 399 984 695
793,0,0,0,0,,,143 399 984 695
794,0,0,0,0,,,143 399 984 695
795,0,0,0,0,,,143 399 984 695
796,0,0,0,0,,,143 399 984 695
797,0,0,0,0,,,143 399 984 695
798,0,0,0,0,,,143 399 984 695
799,0,0,0,0,,,143 399 984 695
800,0,0,0,0,,,143 399 984 695
801,0,0,0,0,,,143 399 984 695
802,0,0,0,0,,,143 399 984 695
803,0,0,0,0,,,143 399 984 695
804,0,0,0,0,,,143 399 984 695
805,0,0,0,0,,,143 399 984 695
806,0,0,0,0,,,143 399 984 695
807,0,0,0,0,,,143 399 984 695
808,0,0,0,0,,,143 399 984 695
809,0,0,0,0,,,143 399 984 695
810,0,0,0,0,,,143 399 984 695
811,0,0,0,0,,,143 399 984 695
812,0,0,0,0,,,143 399 984 695
813,0,0,0,0,,,143 399 984 695
814,0,0,0,0,,,143 399 984 695
815,0,0,0,0,,,143 399 984 695
816,0,0,0,0,,,143 399 984 695
817,0,0,0,0,,,143 399 984 695
818,0,0,0,0,,,143 399 984 695
819,0,0,0,0,,,143 399 984 695
820,0,0,0,0,,,143 399 984 695
821,0,0,0,0,,,143 399 984 695
822,0,0,0,0,,,143 399 984 695
823,0,0,0,0,,,143 399 984 695
824,0,0,0,0,,,143 399 984 695
825,0,0,0,0,,,143 399 984 695
826,0,0,0,0,,,143 399 984 695
827,0,0,0,0,,,143 399 984 695
828,0,0,0,0,,,143 399 984 695
829,0,0,0,0,,,143 399 984 695
830,0,0,0,0,,,143 399 984 695
831,0,0,0,0,,,143 399 984 695
832,0,0,0,0,,,143 399 984 695
833,0,0,0,0,,,143 399 984 695
834,0,0,0,0,,,143 399 984 695
835,0,0,0,0,,,143 399 984 695
836,0,0,0,0,,,143 399 984 695
837,0,0,0,0,,,143 399 984 695
838,0,0,0,0,,,143 399 984 695
839,0,0,0,0,,,143 399 984 695
840,0,0,0,0,,,143 399 984 695
841,0,0,0,0,,,143 399 984 695
842,0,0,0,0,,,143 399 984 695
843,0,0,0,0,,,143 399 984 695
844,0,0,0,0,,,143 399 984 695
845,0,0,0,0,,,143 399 984 695
846,0,0,0,0,,,143 399 984 695
847,0,0,0,0,,,143 399 984 695
848,0,0,0,0,,,143 399 984 695
849,0,0,0,0,,,143 399 984 695
850,0,0,0,0,,,143 399 984 695
851,0,0,0,0,,,143 399 984 695
852,0,0,0,0,,,143 399 984 695
853,0,0,0,0,,,143 399 984 695
854,0,0,0,0,,,143 399 984 695
855,0,0,0,0,,,143 399 984 695
856,0,0,0,0,,,143 399 984 695
857,0,0,0,0,,,143 399 984 695
858,0,0,0,0,,,143 399 984 695
859,0,0,0,0,,,143 399 984 695
860,0,0,0,0,,,143 399 984 695
861,0,0,0,0,,,143 399 984 695
862,0,0,0,0,,,143 399 984 695
863,0,0,0,0,,,143 399 984 695
864,0,0,0,0,,,143 399 984 695
865,0,0,0,0,,,143 399 984 695
866,0,0,0,0,,,143 399 984 695
867,0,0,0,0,,,143 399 984 695
868,0,0,0,0,,,143 399 984 695
869,0,0,0,0,,,143 399 984 695
870,0,0,0,0,,,143 399 984 695
871,0,0,0,0,,,143 399 984 695
872,0,0,0,0,,,143 399 984 695
873,0,0,0,0,,,143 399 984 695
874,0,0,0,0,,,143 399 984 695
875,0,0,0,0,,,143 399 984 695
876,0,0,0,0,,,143 399 984 695
877,0,0,0,0,,,143 399 984 695
878,0,0,0,0,,,143 399 984 695
879,0,0,0,0,,,143 399 984 695
880,0,0,0,0,,,143 399 984 695
881,0,0,0,0,,,143 399 984 695
882,0,0,0,0,,,143 399 984 695
883,0,0,0,0,,,143 399 984 695
884,0,0,0,0,,,143 399 984 695
885,0,0,0,0,,,143 399 984 695
886,0,0,0,0,,,143 399 984 695
887,0,0,0,0,,,143 399 984 695
888,0,0,0,0,,,143 399 984 695
889,0,0,0,0,,,143 399 984 695
890,0,0,0,0,,,143 399 984 695
891,0,0,0,0,,,143 399 984 695
892,0,0,0,0,,,143 399 984 695
893,0,0,0,0,,,143 399 984 695
894,0,0,0,0,,,143 399 984 695
895,0,0,0,0,,,143 399 984 695
896,0,0,0,0,,,143 399 984 695
897,0,0,0,0,,,143 399 984 695
898,0,0,0,0,,,143 399 984 695
899,0,0,0,0,,,143 399 984 695
900,0,0,0,0,,,143 399 984 695
901,0,0,0,0,,,143 399 984 695
902,0,0,0,0,,,143 399 984 695
903,0,0,0,0,,,143 399 984 695
904,0,0,0,0,,,143 399 984 695
905,0,0,0,0,,,143 399 984 695
906,0,0,0,0,,,143 399 984 695
907,0,0,0,0,,,143 399 984 695
908,0,0,0,0,,,143 399 984 695
909,0,0,0,0,,,143 399 984 695
910,0,0,0,0,,,143 399 984 695
911,0,0,0,0,,,143 399 984 695
